"Time","MEDICINE","WINE","FERTILIZER","IRON","PIG_IRON","STEEL","TOOLS"
"107342","NaN","NaN","NaN","$73.86","$301.96","$412.06","$578.71"
"107790","NaN","NaN","NaN","$73.86","$301.96","$819.17","$578.71"
"107790","NaN","NaN","NaN","$73.86","$301.96","$819.17","$578.71"
"108815","NaN","NaN","NaN","$73.86","$301.96","$819.17","$732.35"
"108818","NaN","NaN","NaN","$73.86","$301.96","$819.17","$732.35"
"109019","NaN","NaN","NaN","$73.86","$301.96","$819.17","$732.35"
"109837","NaN","NaN","NaN","$73.86","$301.96","$819.17","$732.35"
"109840","NaN","NaN","NaN","$73.86","$301.96","$819.17","$732.35"
"110340","NaN","NaN","NaN","$94.03","$328.73","$819.17","$732.35"
"110341","NaN","NaN","NaN","$94.03","$328.73","$819.17","$732.35"
"110341","NaN","NaN","NaN","$94.03","$328.73","$819.17","$732.35"
"110606","NaN","NaN","NaN","$94.03","$328.73","$819.17","$732.35"
"110606","NaN","NaN","NaN","$94.03","$328.73","$819.17","$732.35"
"111366","NaN","NaN","NaN","$94.03","$328.73","$819.17","$1375.95"
"111366","NaN","NaN","NaN","$94.03","$328.73","$819.17","$1375.95"
"111865","NaN","NaN","NaN","$94.03","$328.73","$1757.79","$1375.95"
"111865","NaN","NaN","NaN","$94.03","$328.73","$1757.79","$1375.95"
"112135","NaN","NaN","NaN","$94.03","$328.73","$1757.79","$1375.95"
"112136","NaN","NaN","NaN","$94.03","$328.73","$1757.79","$1375.95"
"112371","NaN","NaN","NaN","$94.03","$450.67","$1757.79","$1375.95"
"112373","NaN","NaN","NaN","$94.24","$450.67","$1757.79","$1375.95"
"112372","NaN","NaN","NaN","$94.24","$450.67","$1757.79","$1375.95"
"113162","NaN","NaN","NaN","$94.24","$450.67","$1757.79","$1375.95"
"113162","NaN","NaN","NaN","$94.24","$450.67","$1757.79","$1375.95"
"113229","NaN","NaN","NaN","$94.24","$450.67","$1757.79","$4035.33"
"113897","NaN","NaN","NaN","$94.24","$450.67","$1757.79","$4035.33"
"113899","NaN","NaN","NaN","$94.86","$450.67","$1757.79","$4035.33"
"114200","NaN","NaN","NaN","$94.86","$1132.13","$2451.93","$4035.33"
"114202","NaN","NaN","NaN","$94.86","$1132.13","$2451.93","$4035.33"
"114201","NaN","NaN","NaN","$94.86","$1132.13","$2451.93","$4035.33"
"114686","NaN","NaN","NaN","$94.86","$1132.13","$2451.93","$4035.33"
"114687","NaN","NaN","NaN","$94.86","$1132.13","$2451.93","$4035.33"
"115117","NaN","NaN","NaN","$175.45","$1132.13","$2451.93","$4035.33"
"115118","NaN","NaN","NaN","$175.45","$1132.13","$2451.93","$4035.33"
"115733","NaN","NaN","NaN","$175.45","$1132.13","$2451.93","$4035.33"
"115737","NaN","NaN","NaN","$175.45","$1131.76","$2451.93","$4035.33"
"115741","NaN","NaN","NaN","$175.45","$1131.76","$2451.93","$4035.33"
"115746","NaN","NaN","NaN","$175.45","$1131.76","$2745.62","$4035.33"
"116343","NaN","NaN","NaN","$177.76","$1131.76","$2745.62","$5969.63"
"116344","NaN","NaN","NaN","$177.76","$1131.76","$2745.62","$5969.63"
"117044","NaN","NaN","NaN","$177.76","$1721.16","$2745.62","$5969.63"
"117045","NaN","NaN","NaN","$177.76","$1721.16","$2745.62","$5969.63"
"117104","NaN","NaN","NaN","$177.76","$1721.16","$3482.22","$5947.25"
"117106","NaN","NaN","NaN","$177.76","$1721.16","$3482.22","$5947.25"
"117572","NaN","NaN","NaN","$177.88","$1721.16","$3482.22","$5947.25"
"117571","NaN","NaN","NaN","$177.88","$1721.16","$3482.22","$5947.25"
"117743","NaN","NaN","NaN","$177.88","$1721.16","$3482.22","$5947.25"
"117744","NaN","NaN","NaN","$177.88","$1721.16","$3482.22","$5947.25"
"118337","NaN","NaN","NaN","$177.88","$1721.16","$3482.22","$6731.18"
"118357","NaN","NaN","NaN","$177.88","$1719.08","$4403.63","$6731.18"
"118357","NaN","NaN","NaN","$177.88","$1719.08","$4403.63","$6731.18"
"118358","NaN","NaN","NaN","$177.88","$1719.08","$4403.63","$6731.18"
"118793","NaN","NaN","NaN","$516.59","$1719.08","$4403.63","$6731.18"
"118794","NaN","NaN","NaN","$516.59","$1719.08","$4403.63","$6731.18"
"119477","NaN","NaN","NaN","$516.59","$1719.08","$4403.63","$6731.18"
"119670","NaN","NaN","NaN","$516.59","$1912.71","$4403.42","$6731.18"
"119670","NaN","NaN","NaN","$516.59","$1912.71","$4403.42","$6731.18"
"119670","NaN","NaN","NaN","$516.59","$1912.71","$4403.42","$6731.18"
"120016","NaN","NaN","NaN","$763.34","$1912.71","$4403.42","$6731.18"
"120016","NaN","NaN","NaN","$763.34","$1912.71","$4403.42","$6731.18"
