"162876","begin","Steel Mill","STEEL"
"163123","end","Iron Mine","IRON"
"163124","begin","Iron Mine","IRON"
"163124","begin","Smelters","PIG_IRON"
"163181","end","Equipment Manufactory","TOOLS"
"163590","end","Steel Mill","STEEL"
"163591","begin","Equipment Manufactory","TOOLS"
"163894","begin","Steel Mill","STEEL"
"163893","end","Smelters","PIG_IRON"
"164145","end","Iron Mine","IRON"
"164145","begin","Iron Mine","IRON"
"164145","begin","Smelters","PIG_IRON"
"164211","end","Equipment Manufactory","TOOLS"
"164607","end","Steel Mill","STEEL"
"164607","begin","Equipment Manufactory","TOOLS"
"164926","end","Smelters","PIG_IRON"
"164933","begin","Steel Mill","STEEL"
"165172","end","Iron Mine","IRON"
"165173","begin","Iron Mine","IRON"
"165173","begin","Smelters","PIG_IRON"
"165195","end","Equipment Manufactory","TOOLS"
"165596","end","Steel Mill","STEEL"
"165596","begin","Equipment Manufactory","TOOLS"
"165940","end","Smelters","PIG_IRON"
"165941","begin","Steel Mill","STEEL"
"166162","end","Equipment Manufactory","TOOLS"
"166192","end","Iron Mine","IRON"
"166192","begin","Iron Mine","IRON"
"166193","begin","Smelters","PIG_IRON"
"166605","end","Steel Mill","STEEL"
"166606","begin","Equipment Manufactory","TOOLS"
"166965","end","Smelters","PIG_IRON"
"166966","begin","Steel Mill","STEEL"
"167143","end","Equipment Manufactory","TOOLS"
"167218","end","Iron Mine","IRON"
"167218","begin","Smelters","PIG_IRON"
"167218","begin","Iron Mine","IRON"
"167629","begin","Equipment Manufactory","TOOLS"
"167628","end","Steel Mill","STEEL"
"167984","end","Smelters","PIG_IRON"
"167991","begin","Steel Mill","STEEL"
"168166","end","Equipment Manufactory","TOOLS"
"168241","end","Iron Mine","IRON"
"168242","begin","Iron Mine","IRON"
"168242","begin","Smelters","PIG_IRON"
"168651","end","Steel Mill","STEEL"
"168652","begin","Equipment Manufactory","TOOLS"
"169018","begin","Steel Mill","STEEL"
"169018","end","Smelters","PIG_IRON"
"169170","end","Equipment Manufactory","TOOLS"
"169270","end","Iron Mine","IRON"
"169270","begin","Iron Mine","IRON"
"169270","begin","Smelters","PIG_IRON"
"169680","end","Steel Mill","STEEL"
"169680","begin","Equipment Manufactory","TOOLS"
"170048","end","Smelters","PIG_IRON"
"170049","begin","Steel Mill","STEEL"
"170199","end","Equipment Manufactory","TOOLS"
