"Time","Thread-0","Thread-1","Thread-2","Thread-3"
"252380","$1014686906306070600000000000000000000000000000000000000000000000000000000000000000000000.00","$3271179650803209600000000000000000000000000000000000000000000000000000000000000000000000.00","$7829408146693140000000000000000000000000000000000000000000000000000000000000000000000000.00","-$4571460133893484000000000000000000000000000000000000000000000000000000000000000000000000.00"
"252381","$1014686906306070600000000000000000000000000000000000000000000000000000000000000000000000.00","$3271179650803209600000000000000000000000000000000000000000000000000000000000000000000000.00","$7829408146693140000000000000000000000000000000000000000000000000000000000000000000000000.00","-$4571460133893484000000000000000000000000000000000000000000000000000000000000000000000000.00"
"252381","$1014686906306070600000000000000000000000000000000000000000000000000000000000000000000000.00","$3271179650803209600000000000000000000000000000000000000000000000000000000000000000000000.00","$7829408146693140000000000000000000000000000000000000000000000000000000000000000000000000.00","-$4571460133893484000000000000000000000000000000000000000000000000000000000000000000000000.00"
"252448","$1014686906306070600000000000000000000000000000000000000000000000000000000000000000000000.00","$3271179650803209600000000000000000000000000000000000000000000000000000000000000000000000.00","$7829408146693140000000000000000000000000000000000000000000000000000000000000000000000000.00","$21334340927718903000000000000000000000000000000000000000000000000000000000000000000000000.00"
"252625","$1014686906306070600000000000000000000000000000000000000000000000000000000000000000000000.00","$19248477004804024000000000000000000000000000000000000000000000000000000000000000000000000.00","-$8147889207307675000000000000000000000000000000000000000000000000000000000000000000000000.00","$21334340927718903000000000000000000000000000000000000000000000000000000000000000000000000.00"
"252625","$1014686906306070600000000000000000000000000000000000000000000000000000000000000000000000.00","$19248477004804024000000000000000000000000000000000000000000000000000000000000000000000000.00","-$8147889207307675000000000000000000000000000000000000000000000000000000000000000000000000.00","$21334340927718903000000000000000000000000000000000000000000000000000000000000000000000000.00"
"252806","$1014686906306070600000000000000000000000000000000000000000000000000000000000000000000000.00","$19248477004804024000000000000000000000000000000000000000000000000000000000000000000000000.00","$36125312000414050000000000000000000000000000000000000000000000000000000000000000000000000.00","-$22938860280002823000000000000000000000000000000000000000000000000000000000000000000000000.00"
"252807","$1014686906306070600000000000000000000000000000000000000000000000000000000000000000000000.00","$19248477004804024000000000000000000000000000000000000000000000000000000000000000000000000.00","$36125312000414050000000000000000000000000000000000000000000000000000000000000000000000000.00","-$22938860280002823000000000000000000000000000000000000000000000000000000000000000000000000.00"
"252829","$4426791775733161000000000000000000000000000000000000000000000000000000000000000000000000.00","$15836372135376940000000000000000000000000000000000000000000000000000000000000000000000000.00","$36125312000414050000000000000000000000000000000000000000000000000000000000000000000000000.00","-$22938860280002823000000000000000000000000000000000000000000000000000000000000000000000000.00"
"252829","$4426791775733161000000000000000000000000000000000000000000000000000000000000000000000000.00","$15836372135376940000000000000000000000000000000000000000000000000000000000000000000000000.00","$36125312000414050000000000000000000000000000000000000000000000000000000000000000000000000.00","-$22938860280002823000000000000000000000000000000000000000000000000000000000000000000000000.00"
"252829","$4426791775733161000000000000000000000000000000000000000000000000000000000000000000000000.00","$15836372135376940000000000000000000000000000000000000000000000000000000000000000000000000.00","$36125312000414050000000000000000000000000000000000000000000000000000000000000000000000000.00","-$22938860280002823000000000000000000000000000000000000000000000000000000000000000000000000.00"
"252910","$4426791775733161000000000000000000000000000000000000000000000000000000000000000000000000.00","$15836372135376940000000000000000000000000000000000000000000000000000000000000000000000000.00","$36125312000414050000000000000000000000000000000000000000000000000000000000000000000000000.00","$96278278410571150000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253063","$4426791775733161000000000000000000000000000000000000000000000000000000000000000000000000.00","$83019518265477550000000000000000000000000000000000000000000000000000000000000000000000000.00","-$31057834129686548000000000000000000000000000000000000000000000000000000000000000000000000.00","$96278278410571150000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253064","$4426791775733161000000000000000000000000000000000000000000000000000000000000000000000000.00","$83019518265477550000000000000000000000000000000000000000000000000000000000000000000000000.00","-$31057834129686548000000000000000000000000000000000000000000000000000000000000000000000000.00","$96278278410571150000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253240","$4426791775733161000000000000000000000000000000000000000000000000000000000000000000000000.00","$83019518265477550000000000000000000000000000000000000000000000000000000000000000000000000.00","$156560945055165070000000000000000000000000000000000000000000000000000000000000000000000000.00","-$91340500774280490000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253241","$4426791775733161000000000000000000000000000000000000000000000000000000000000000000000000.00","$83019518265477550000000000000000000000000000000000000000000000000000000000000000000000000.00","$156560945055165070000000000000000000000000000000000000000000000000000000000000000000000000.00","-$91340500774280490000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253283","$20339418579596200000000000000000000000000000000000000000000000000000000000000000000000000.00","$67106891461614440000000000000000000000000000000000000000000000000000000000000000000000000.00","$156560945055165070000000000000000000000000000000000000000000000000000000000000000000000000.00","-$91340500774280490000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253284","$20339418579596200000000000000000000000000000000000000000000000000000000000000000000000000.00","$67106891461614440000000000000000000000000000000000000000000000000000000000000000000000000.00","$156560945055165070000000000000000000000000000000000000000000000000000000000000000000000000.00","-$91340500774280490000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253293","$20339418579596200000000000000000000000000000000000000000000000000000000000000000000000000.00","$67106891461614440000000000000000000000000000000000000000000000000000000000000000000000000.00","$156560945055165070000000000000000000000000000000000000000000000000000000000000000000000000.00","-$91340500774280490000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253348","$20339418579596200000000000000000000000000000000000000000000000000000000000000000000000000.00","$67106891461614440000000000000000000000000000000000000000000000000000000000000000000000000.00","$156560945055165070000000000000000000000000000000000000000000000000000000000000000000000000.00","$422209332706573270000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253507","$20339418579596200000000000000000000000000000000000000000000000000000000000000000000000000.00","$360913287456268800000000000000000000000000000000000000000000000000000000000000000000000000.00","-$137245450939489320000000000000000000000000000000000000000000000000000000000000000000000000.00","$422209332706573270000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253508","$20339418579596200000000000000000000000000000000000000000000000000000000000000000000000000.00","$360913287456268800000000000000000000000000000000000000000000000000000000000000000000000000.00","-$137245450939489320000000000000000000000000000000000000000000000000000000000000000000000000.00","$422209332706573270000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253688","$20339418579596200000000000000000000000000000000000000000000000000000000000000000000000000.00","$360913287456268800000000000000000000000000000000000000000000000000000000000000000000000000.00","-$137245450939489320000000000000000000000000000000000000000000000000000000000000000000000000.00","$422209332706573270000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253691","$20339418579596200000000000000000000000000000000000000000000000000000000000000000000000000.00","$360913287456268800000000000000000000000000000000000000000000000000000000000000000000000000.00","$691886031838453400000000000000000000000000000000000000000000000000000000000000000000000000.00","-$406922150071369300000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253711","$92466465592315130000000000000000000000000000000000000000000000000000000000000000000000000.00","$288786240443549900000000000000000000000000000000000000000000000000000000000000000000000000.00","$691886031838453400000000000000000000000000000000000000000000000000000000000000000000000000.00","-$406922150071369300000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253711","$92466465592315130000000000000000000000000000000000000000000000000000000000000000000000000.00","$288786240443549900000000000000000000000000000000000000000000000000000000000000000000000000.00","$691886031838453400000000000000000000000000000000000000000000000000000000000000000000000000.00","-$406922150071369300000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253711","$92466465592315130000000000000000000000000000000000000000000000000000000000000000000000000.00","$288786240443549900000000000000000000000000000000000000000000000000000000000000000000000000.00","$691886031838453400000000000000000000000000000000000000000000000000000000000000000000000000.00","-$406922150071369300000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253808","$92466465592315130000000000000000000000000000000000000000000000000000000000000000000000000.00","$288786240443549900000000000000000000000000000000000000000000000000000000000000000000000000.00","$691886031838453400000000000000000000000000000000000000000000000000000000000000000000000000.00","$1892941854901038800000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253937","$92466465592315130000000000000000000000000000000000000000000000000000000000000000000000000.00","$1566249179413097200000000000000000000000000000000000000000000000000000000000000000000000000.00","-$585576907131093500000000000000000000000000000000000000000000000000000000000000000000000000.00","$1892941854901038800000000000000000000000000000000000000000000000000000000000000000000000000.00"
"253938","$92466465592315130000000000000000000000000000000000000000000000000000000000000000000000000.00","$1566249179413097200000000000000000000000000000000000000000000000000000000000000000000000000.00","-$585576907131093500000000000000000000000000000000000000000000000000000000000000000000000000.00","$1892941854901038800000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254110","$400795433554936100000000000000000000000000000000000000000000000000000000000000000000000000.00","$1257920211450475500000000000000000000000000000000000000000000000000000000000000000000000000.00","-$585576907131093500000000000000000000000000000000000000000000000000000000000000000000000000.00","$1892941854901038800000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254110","$400795433554936100000000000000000000000000000000000000000000000000000000000000000000000000.00","$1257920211450475500000000000000000000000000000000000000000000000000000000000000000000000000.00","-$585576907131093500000000000000000000000000000000000000000000000000000000000000000000000000.00","$1892941854901038800000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254117","$400795433554936100000000000000000000000000000000000000000000000000000000000000000000000000.00","$1257920211450475500000000000000000000000000000000000000000000000000000000000000000000000000.00","$3018963351520077600000000000000000000000000000000000000000000000000000000000000000000000000.00","-$1711598403750132800000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254117","$400795433554936100000000000000000000000000000000000000000000000000000000000000000000000000.00","$1257920211450475500000000000000000000000000000000000000000000000000000000000000000000000000.00","$3018963351520077600000000000000000000000000000000000000000000000000000000000000000000000000.00","-$1711598403750132800000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254110","$400795433554936100000000000000000000000000000000000000000000000000000000000000000000000000.00","$1257920211450475500000000000000000000000000000000000000000000000000000000000000000000000000.00","$3018963351520077600000000000000000000000000000000000000000000000000000000000000000000000000.00","-$1711598403750132800000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254220","$400795433554936100000000000000000000000000000000000000000000000000000000000000000000000000.00","$1257920211450475500000000000000000000000000000000000000000000000000000000000000000000000000.00","$3018963351520077600000000000000000000000000000000000000000000000000000000000000000000000000.00","$7787686958268639000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254347","$400795433554936100000000000000000000000000000000000000000000000000000000000000000000000000.00","$6313848622325221000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$2036965059354669400000000000000000000000000000000000000000000000000000000000000000000000000.00","$7787686958268639000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254348","$400795433554936100000000000000000000000000000000000000000000000000000000000000000000000000.00","$6313848622325221000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$2036965059354669400000000000000000000000000000000000000000000000000000000000000000000000000.00","$7787686958268639000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254504","$1658348826920429700000000000000000000000000000000000000000000000000000000000000000000000000.00","$5056295228959727000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$2036965059354669400000000000000000000000000000000000000000000000000000000000000000000000000.00","$7787686958268639000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254516","$1658348826920429700000000000000000000000000000000000000000000000000000000000000000000000000.00","$5056295228959727000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$2036965059354669400000000000000000000000000000000000000000000000000000000000000000000000000.00","$7787686958268639000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254516","$1658348826920429700000000000000000000000000000000000000000000000000000000000000000000000000.00","$5056295228959727000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$2036965059354669400000000000000000000000000000000000000000000000000000000000000000000000000.00","$7787686958268639000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254531","$1658348826920429700000000000000000000000000000000000000000000000000000000000000000000000000.00","$5056295228959727000000000000000000000000000000000000000000000000000000000000000000000000000.00","$12356306335176847000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$6605584436262877000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254531","$1658348826920429700000000000000000000000000000000000000000000000000000000000000000000000000.00","$5056295228959727000000000000000000000000000000000000000000000000000000000000000000000000000.00","$12356306335176847000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$6605584436262877000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254637","$1658348826920429700000000000000000000000000000000000000000000000000000000000000000000000000.00","$5056295228959727000000000000000000000000000000000000000000000000000000000000000000000000000.00","$12356306335176847000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$6605584436262877000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254750","$1658348826920429700000000000000000000000000000000000000000000000000000000000000000000000000.00","$25636195404101840000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$8223593839965262000000000000000000000000000000000000000000000000000000000000000000000000000.00","$32631070683402730000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254750","$1658348826920429700000000000000000000000000000000000000000000000000000000000000000000000000.00","$25636195404101840000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$8223593839965262000000000000000000000000000000000000000000000000000000000000000000000000000.00","$32631070683402730000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254913","$6892204726642865000000000000000000000000000000000000000000000000000000000000000000000000000.00","$20402339504379405000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$8223593839965262000000000000000000000000000000000000000000000000000000000000000000000000000.00","$32631070683402730000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254914","$6892204726642865000000000000000000000000000000000000000000000000000000000000000000000000000.00","$20402339504379405000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$8223593839965262000000000000000000000000000000000000000000000000000000000000000000000000000.00","$32631070683402730000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254914","$6892204726642865000000000000000000000000000000000000000000000000000000000000000000000000000.00","$20402339504379405000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$8223593839965262000000000000000000000000000000000000000000000000000000000000000000000000000.00","$32631070683402730000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254930","$6892204726642865000000000000000000000000000000000000000000000000000000000000000000000000000.00","$20402339504379405000000000000000000000000000000000000000000000000000000000000000000000000000.00","$49549334001178580000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$25141857157741100000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"254930","$6892204726642865000000000000000000000000000000000000000000000000000000000000000000000000000.00","$20402339504379405000000000000000000000000000000000000000000000000000000000000000000000000000.00","$49549334001178580000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$25141857157741100000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255050","$6892204726642865000000000000000000000000000000000000000000000000000000000000000000000000000.00","$20402339504379405000000000000000000000000000000000000000000000000000000000000000000000000000.00","$49549334001178580000000000000000000000000000000000000000000000000000000000000000000000000000.00","$132533916325037980000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255131","$6892204726642865000000000000000000000000000000000000000000000000000000000000000000000000000.00","$99068592289959450000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$29116918784401440000000000000000000000000000000000000000000000000000000000000000000000000000.00","$132533916325037980000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255134","$6892204726642865000000000000000000000000000000000000000000000000000000000000000000000000000.00","$99068592289959450000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$29116918784401440000000000000000000000000000000000000000000000000000000000000000000000000000.00","$132533916325037980000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255313","$28030849622838150000000000000000000000000000000000000000000000000000000000000000000000000000.00","$77929947393764100000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$29116918784401440000000000000000000000000000000000000000000000000000000000000000000000000000.00","$132533916325037980000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255314","$28030849622838150000000000000000000000000000000000000000000000000000000000000000000000000000.00","$77929947393764100000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$29116918784401440000000000000000000000000000000000000000000000000000000000000000000000000000.00","$132533916325037980000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255319","$28030849622838150000000000000000000000000000000000000000000000000000000000000000000000000000.00","$77929947393764100000000000000000000000000000000000000000000000000000000000000000000000000000.00","$195168519934348000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$91751522393711500000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255314","$28030849622838150000000000000000000000000000000000000000000000000000000000000000000000000000.00","$77929947393764100000000000000000000000000000000000000000000000000000000000000000000000000000.00","$195168519934348000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$91751522393711500000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255320","$28030849622838150000000000000000000000000000000000000000000000000000000000000000000000000000.00","$77929947393764100000000000000000000000000000000000000000000000000000000000000000000000000000.00","$195168519934348000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$91751522393711500000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255436","$28030849622838150000000000000000000000000000000000000000000000000000000000000000000000000000.00","$77929947393764100000000000000000000000000000000000000000000000000000000000000000000000000000.00","$195168519934348000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$513442690557373340000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255540","$28030849622838150000000000000000000000000000000000000000000000000000000000000000000000000000.00","$399398904392784160000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$126300437064672060000000000000000000000000000000000000000000000000000000000000000000000000000.00","$513442690557373340000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255542","$28030849622838150000000000000000000000000000000000000000000000000000000000000000000000000000.00","$399398904392784160000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$126300437064672060000000000000000000000000000000000000000000000000000000000000000000000000000.00","$513442690557373340000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255725","$28030849622838150000000000000000000000000000000000000000000000000000000000000000000000000000.00","$399398904392784160000000000000000000000000000000000000000000000000000000000000000000000000000.00","$778829412342603600000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$391687158849902360000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255725","$28030849622838150000000000000000000000000000000000000000000000000000000000000000000000000000.00","$399398904392784160000000000000000000000000000000000000000000000000000000000000000000000000000.00","$778829412342603600000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$391687158849902360000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255730","$112622475932288970000000000000000000000000000000000000000000000000000000000000000000000000000.00","$314807278083333230000000000000000000000000000000000000000000000000000000000000000000000000000.00","$778829412342603600000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$391687158849902360000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255730","$112622475932288970000000000000000000000000000000000000000000000000000000000000000000000000000.00","$314807278083333230000000000000000000000000000000000000000000000000000000000000000000000000000.00","$778829412342603600000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$391687158849902360000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255730","$112622475932288970000000000000000000000000000000000000000000000000000000000000000000000000000.00","$314807278083333230000000000000000000000000000000000000000000000000000000000000000000000000000.00","$778829412342603600000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$391687158849902360000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255836","$112622475932288970000000000000000000000000000000000000000000000000000000000000000000000000000.00","$314807278083333230000000000000000000000000000000000000000000000000000000000000000000000000000.00","$778829412342603600000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1049828230001247000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255973","$112622475932288970000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1664853544875792400000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$571216854449855600000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1049828230001247000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"255973","$112622475932288970000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1664853544875792400000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$571216854449855600000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1049828230001247000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256121","$428256685475136400000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1349219335332943800000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$571216854449855600000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1049828230001247000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256122","$428256685475136400000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1349219335332943800000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$571216854449855600000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1049828230001247000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256122","$428256685475136400000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1349219335332943800000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$571216854449855600000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1049828230001247000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256153","$428256685475136400000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1349219335332943800000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3221660783431150600000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$2743049407879758700000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256154","$428256685475136400000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1349219335332943800000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3221660783431150600000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$2743049407879758700000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256263","$428256685475136400000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1349219335332943800000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3221660783431150600000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$2743049407879758700000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256358","$428256685475136400000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2807251607509549600000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1763628511254544000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$2743049407879758700000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256359","$428256685475136400000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2807251607509549600000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1763628511254544000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$2743049407879758700000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256534","$760843115990873300000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2474665176993811600000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1763628511254544000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$2743049407879758700000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256534","$760843115990873300000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2474665176993811600000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1763628511254544000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$2743049407879758700000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256534","$760843115990873300000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2474665176993811600000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1763628511254544000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$2743049407879758700000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256545","$760843115990873300000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2474665176993811600000000000000000000000000000000000000000000000000000000000000000000000000000.00","$5464547587647055500000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$6443968484272269500000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256545","$760843115990873300000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2474665176993811600000000000000000000000000000000000000000000000000000000000000000000000000000.00","$5464547587647055500000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$6443968484272269500000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256655","$760843115990873300000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2474665176993811600000000000000000000000000000000000000000000000000000000000000000000000000000.00","$5464547587647055500000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$6443968484272269500000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256758","$760843115990873300000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3991465148543101000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3947747616097770000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$6443968484272269500000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256759","$760843115990873300000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3991465148543101000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3947747616097770000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$6443968484272269500000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256926","$1077284574151477000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3675023690382497000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3947747616097770000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$6443968484272269500000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256926","$1077284574151477000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3675023690382497000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3947747616097770000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$6443968484272269500000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256926","$1077284574151477000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3675023690382497000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3947747616097770000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$6443968484272269500000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256940","$1077284574151477000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3675023690382497000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$7755477793348751000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$10251698661523255000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"256940","$1077284574151477000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3675023690382497000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$7755477793348751000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$10251698661523255000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"257046","$1077284574151477000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3675023690382497000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$7755477793348751000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$10251698661523255000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"257158","$1077284574151477000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$5174871440958897000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6255630042772351000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$10251698661523255000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"257159","$1077284574151477000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$5174871440958897000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6255630042772351000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$10251698661523255000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"257328","$1401798518489648000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$4850357496620728000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6255630042772351000000000000000000000000000000000000000000000000000000000000000000000000000000.00","-$10251698661523255000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
