"Time","MEDICINE","WINE","FERTILIZER","IRON","PIG_IRON","STEEL","TOOLS"
"345275","-1.0","-1.0","-1.0","108.33912081575812","129.99060430801947","147.1500961966841","349.383321491669"
"345275","-1.0","-1.0","-1.0","108.33912081575812","129.99060430801947","147.1500961966841","349.383321491669"
"345338","-1.0","-1.0","-1.0","105.76781146734399","129.99060430801947","147.1500961966841","349.383321491669"
"345339","-1.0","-1.0","-1.0","105.76781146734399","129.99060430801947","147.1500961966841","349.383321491669"
"345339","-1.0","-1.0","-1.0","105.76781146734399","129.99060430801947","147.1500961966841","349.383321491669"
"345373","-1.0","-1.0","-1.0","105.76781146734399","129.99060430801947","147.1500961966841","349.383321491669"
"345506","-1.0","-1.0","-1.0","105.76781146734399","128.6590683216766","147.1500961966841","0.040565607198127976"
"345514","-1.0","-1.0","-1.0","105.76781146734399","128.6590683216766","147.1500961966841","0.040565607198127976"
"345651","-1.0","-1.0","-1.0","105.76781146734399","128.6590683216766","145.79992326952478","0.040565607198127976"
"345652","-1.0","-1.0","-1.0","105.76781146734399","128.6590683216766","145.79992326952478","0.040565607198127976"
"345692","-1.0","-1.0","-1.0","102.77918069412442","128.6590683216766","145.79992326952478","0.040565607198127976"
"345703","-1.0","-1.0","-1.0","102.77918069412442","128.6590683216766","145.79992326952478","0.040565607198127976"
"345703","-1.0","-1.0","-1.0","102.77918069412442","128.6590683216766","145.79992326952478","0.040565607198127976"
"345741","-1.0","-1.0","-1.0","102.77918069412442","128.6590683216766","145.79992326952478","104.96635482273959"
"345886","-1.0","-1.0","-1.0","102.77918069412442","127.14875511072157","145.79992326952478","104.96635482273959"
"345888","-1.0","-1.0","-1.0","102.77918069412442","127.14875511072157","145.79992326952478","104.96635482273959"
"346021","-1.0","-1.0","-1.0","102.77918069412442","127.14875511072157","148.46725304031762","104.96635482273959"
"346021","-1.0","-1.0","-1.0","102.77918069412442","127.14875511072157","148.46725304031762","104.96635482273959"
"346073","-1.0","-1.0","-1.0","100.3423958176834","127.14875511072157","148.46725304031762","104.96635482273959"
"346073","-1.0","-1.0","-1.0","100.3423958176834","127.14875511072157","148.46725304031762","104.96635482273959"
"346073","-1.0","-1.0","-1.0","100.3423958176834","127.14875511072157","148.46725304031762","104.96635482273959"
"346139","-1.0","-1.0","-1.0","100.3423958176834","127.14875511072157","148.46725304031762","175.37352402237596"
"346230","-1.0","-1.0","-1.0","100.3423958176834","119.64857265426335","148.46725304031762","175.37352402237596"
"346237","-1.0","-1.0","-1.0","100.3423958176834","119.64857265426335","148.46725304031762","175.37352402237596"
"346361","-1.0","-1.0","-1.0","100.3423958176834","119.64857265426335","129.52262233832997","175.37352402237596"
